id,E_X_aic_ipctry_issue,E_X_trx_last,N_X_ip_ratio_den,N_X_n_deny_co,N_X_n_ina_issue_co,N_X_n_issue_co,N_X_n_trans_3d_co,N_X_ratio_acc_no_cb_co,N_X_ratio_deny_co,N_X_tot_amnt_3d_co,blacklist,whitelist,learning_label
1311011,1,0,0,0,1,1,0,1,0,0,0,0,0
13110759,1,0,-888888888,0,1,1,0,0.333333333,0,0,0,0,0
13111383,1,1,0.28,1,3,1,1,0.8,0.2,370000,0,0,0
13112337,1,0,-888888888,0,2,1,0,0.8,0,0,0,0,0
13115139,1,0,0.386666667,0,2,1,2,0.846153846,0,830818,0,0,0
13116198,1,0,0.19,4,3,1,0,0.878787879,0.121212121,0,0,0,0
13116834,1,0,0,0,2,1,2,1,0,106575,0,0,0
13117734,1,0,-888888888,0,2,1,0,1,0,0,0,0,0
131182,1,0,0,0,1,1,3,1,0,972415,0,0,0
13119096,1,0,0.111111111,18,5,1,0,0.666666667,0.333333333,0,0,0,0
13119180,1,0,0.27027027,1,2,1,0,0.952380952,0.047619048,0,0,0,0
13121982,1,0,0.209302326,0,1,1,0,1,0,0,0,0,0
13122906,1,3,-888888888,-888888888,1,1,0,-888888888,-888888888,0,0,0,0
13124616,1,0,0.222222222,0,2,1,0,0.97826087,0,0,0,0,0
13125084,1,0,0.278846154,11,6,1,0,0.781818182,0.2,0,0,0,0
13125708,1,0,0,8,8,1,1,0.807692308,0.153846154,50043,0,0,0
13125945,1,1,0.219512195,1,2,1,0,0.5,0.5,0,0,0,0
13127154,1,0,0.189189189,12,1,1,0,0.744680851,0.255319149,0,0,0,0
1312763,1,0,0,0,1,1,1,1,0,208000,0,0,0
1312827,1,3,-888888888,-888888888,1,1,0,-888888888,-888888888,0,0,0,0
13128330,1,0,0,2,8,1,0,0.894736842,0.105263158,0,0,0,0
13129203,1,0,0,23,5,1,4,0.632352941,0.338235294,1354800,0,0,0
13129869,1,0,0.205128205,2,4,1,0,0.882352941,0.117647059,0,0,0,0
13131654,1,0,0.1328125,0,1,1,1,1,0,82500,0,0,0
1313211,1,2,0.098360656,0,1,1,2,0.9,0,127999,0,0,0
13132263,1,0,0.135869565,1,5,1,0,0.956521739,0.043478261,0,0,0,0
1313341,1,0,0,8,3,1,2,0.857142857,0.126984127,70000,0,0,0
13134258,0,0,0.396666667,13,1,1,0,0.35,0.65,0,0,0,0
13134603,1,0,0,0,4,1,0,1,0,0,0,0,0
13135860,1,0,0,0,3,1,0,1,0,0,0,0,0
13135965,1,0,0.14,0,2,1,0,1,0,0,0,0,0
13136226,1,0,0.244897959,0,3,1,0,0.884615385,0,0,0,0,0
13136691,1,3,0.132653061,-888888888,1,1,0,-888888888,-888888888,0,0,0,0
13138089,1,0,0.11627907,0,1,1,0,1,0,0,0,0,0
13138227,1,0,0.222222222,0,2,1,0,1,0,0,0,0,0
13138239,1,1,0.2,25,6,2,3,0.583333333,0.416666667,252500,0,0,0
13139880,1,0,0,1,2,1,0,0.909090909,0.090909091,0,0,0,0
1314075,1,0,0.175257732,0,1,1,0,1,0,0,0,0,0
13141617,1,0,0.240740741,13,4,1,1,0.868852459,0.106557377,1738735,0,0,0
1314321,1,0,0.039215686,0,1,1,0,1,0,0,0,0,0
13143894,1,0,0.419354839,0,1,1,0,0.833333333,0,0,0,0,0
13144416,1,0,0.142857143,0,2,1,0,1,0,0,0,0,0
13144563,1,0,0.15,11,1,1,1,0.738095238,0.261904762,40000,0,0,0
1314483,1,0,0,0,1,1,2,1,0,356050,0,0,0
131450,1,0,0,0,2,1,14,1,0,35545364,0,0,0
13147530,1,0,0.166666667,2,3,1,1,0.741935484,0.064516129,37048,0,0,0
1314755,1,0,0.666666667,0,1,1,21,1,0,5734500,0,0,0
13147824,1,1,0.139534884,23,7,1,4,0.803278689,0.18852459,720000,0,0,0
13149714,1,0,0.193333333,9,14,1,2,0.85,0.15,706000,0,0,0
13150029,1,0,-888888888,5,1,1,0,0.791666667,0.208333333,0,0,0,0
1315037,1,0,0,0,2,1,1,1,0,350000,0,0,0
13152153,1,0,0,0,2,1,1,1,0,151500,0,0,0
13153455,1,0,0.140625,0,1,1,1,1,0,58870,0,0,0
13154448,1,1,1,2,1,1,2,0,1,1132740,0,0,0
13155975,1,0,0,1,1,1,2,0.857142857,0.142857143,826616,0,0,0
13156686,0,0,0.316725979,0,1,1,0,1,0,0,0,0,0
13156806,1,0,-888888888,0,1,1,0,1,0,0,0,0,0
13157385,1,0,0.366666667,2,3,1,0,0.888888889,0.111111111,0,0,0,0
13157949,1,0,-888888888,0,1,1,0,1,0,0,0,0,0
13157955,1,0,0.112781955,0,5,1,1,0.818181818,0,221039,0,0,0
13158759,1,0,0.2,2,3,1,0,0.793103448,0.068965517,0,0,0,0
13159335,1,0,0,0,1,1,0,1,0,0,0,0,0
1316273,1,0,0,0,2,1,0,1,0,0,0,0,0
13163664,1,0,0.126666667,0,1,1,0,1,0,0,0,0,0
13164780,1,1,0.833333333,1,2,1,0,0,1,0,0,0,0
13165143,1,0,0.16,3,1,1,0,0.727272727,0.272727273,0,0,0,0
1316549,1,3,0,-888888888,1,1,0,-888888888,-888888888,0,0,0,0
13166655,1,0,0,2,1,1,0,0.333333333,0.666666667,0,0,0,0
131682,1,0,0,0,1,1,1,1,0,343967,0,0,0
13170345,1,0,0.103448276,0,2,1,0,1,0,0,0,0,0
13171062,1,0,0.091304348,3,1,1,1,0.4,0.6,186760,0,0,0
13171644,1,0,0.222222222,0,1,1,0,1,0,0,0,0,0
1317341,1,3,0,-888888888,1,1,0,-888888888,-888888888,0,0,0,0
13173639,1,0,0.395833333,1,1,1,0,0.666666667,0.333333333,0,0,0,0
13175307,1,0,0.222222222,19,3,1,0,0.641509434,0.358490566,0,0,0,0
1317551,1,3,0,-888888888,1,1,0,-888888888,-888888888,0,0,0,0
13176093,1,0,0.4,0,1,1,0,1,0,0,0,0,0
1317873,1,3,-888888888,-888888888,1,1,0,-888888888,-888888888,0,0,0,0
13179012,1,0,0.277777778,0,2,1,0,1,0,0,0,0,0
1317993,1,0,0.153846154,0,2,1,0,1,0,0,0,0,0
13180161,1,0,0.283333333,2,1,1,0,0.714285714,0.285714286,0,0,0,0
13180326,1,0,0.316666667,0,3,1,0,1,0,0,0,0,0
13180440,1,0,0,0,1,1,0,1,0,0,0,0,0
13181448,1,0,0.186666667,1,1,2,0,0.8,0.2,0,0,0,0
13182114,1,0,0.391304348,0,1,1,1,0.5,0,355250,0,0,0
13182675,1,0,0.09375,4,3,1,0,0.75,0.25,0,0,0,0
13182690,1,0,0,4,2,1,0,0.75,0.25,0,0,0,0
13184013,1,0,0.236842105,0,1,1,2,0.666666667,0,1841210,0,0,0
1318459,1,3,0.037037037,-888888888,1,1,0,-888888888,-888888888,0,0,0,0
13184892,1,0,0.166666667,0,3,1,0,1,0,0,0,0,0
13184958,1,0,0,10,11,1,23,0.947368421,0.04784689,177000,0,0,0
13184988,1,1,-888888888,9,6,1,0,0.71875,0.28125,0,0,0,0
13185603,1,1,0.133333333,21,4,1,2,0.603773585,0.396226415,4587882,0,0,0
13186443,1,1,0,2,1,1,2,0.714285714,0.285714286,1061690,0,0,0
1318711,1,0,0,0,5,1,0,1,0,0,0,0,0
1318753,1,0,-888888888,0,1,1,0,1,0,0,0,0,0
1319099,1,0,0,0,2,1,0,1,0,0,0,0,0
13191846,1,0,0.444444444,0,2,1,0,0.666666667,0,0,0,0,0
13192,1,0,0,0,-999999999,-999999999,1,1,0,78744,0,0,0
13193766,1,0,0,0,1,1,0,1,0,0,0,0,0
131949,1,3,-888888888,-888888888,1,1,0,-888888888,-888888888,0,0,0,0
13195722,1,0,0.117647059,0,1,1,0,0.75,0,0,0,0,0
13195863,1,0,0.142857143,8,5,1,0,0.785714286,0.142857143,0,0,0,0
13198194,1,1,1,2,3,1,2,0.333333333,0.666666667,1415216,0,0,0
13200144,1,0,0.143333333,3,7,1,2,0.945652174,0.032608696,300600,0,0,0
13200462,1,0,0.833333333,51,1,1,1,0.47,0.51,862446,0,0,0
1320161,1,0,0,0,2,1,0,1,0,0,0,0,0
13205454,1,0,-888888888,1,4,1,0,0.947368421,0.052631579,0,0,0,0
13205922,1,0,0.095238095,4,2,1,0,0.5,0.5,0,0,0,0
13206432,1,0,-888888888,0,1,1,0,1,0,0,0,0,0
13206954,1,0,0,2,3,1,0,0.846153846,0.153846154,0,0,0,0
13207773,0,0,0.310679612,0,-999999999,-999999999,0,1,0,0,0,0,0
13208121,1,0,0.163333333,8,1,1,67,0.92,0.08,15803580,0,0,0
13208421,1,3,0.23,-888888888,1,1,0,-888888888,-888888888,0,0,0,0
13210884,1,1,0.197278912,2,3,1,2,0.6,0.4,3124200,0,0,0
13211847,1,0,0.228915663,0,3,1,1,0.5,0,80000,0,0,0
13212573,1,0,0.107142857,3,5,1,1,0.920634921,0.047619048,52000,0,0,0
13212909,1,0,0.272727273,1,1,1,3,0.785714286,0.071428571,227358,0,0,0
13213338,0,1,0.666666667,1,1,1,0,0,1,0,0,0,0
13213578,1,0,0.326530612,18,2,1,4,0.671641791,0.268656716,788960,0,0,0
13213677,1,0,0,6,4,1,1,0.571428571,0.428571429,232500,0,0,0
13213857,1,1,0.125,2,3,1,2,0.857142857,0.142857143,1060600,0,0,0
13215270,1,0,0.328467153,1,2,1,1,0.8,0.2,265476,0,0,0
13215699,1,1,0.311827957,1,2,1,1,0.5,0.5,1872269,0,0,0
13215783,1,0,0,2,3,1,1,0.976470588,0.023529412,247660,0,0,0
132159,1,0,0,0,1,1,2,1,0,1541400,0,0,0
13216728,1,0,0.18,1,3,1,0,0.888888889,0.111111111,0,0,0,0
1321919,1,3,0,-888888888,1,1,0,-888888888,-888888888,0,0,0,0
13219491,1,0,0.147058824,0,2,1,0,1,0,0,0,0,0
1321983,1,0,0,0,2,1,0,1,0,0,0,0,0
13221072,1,0,0.054054054,3,4,1,0,0.926829268,0.073170732,0,0,0,0
13221141,1,0,0,0,1,1,0,1,0,0,0,0,0
13221147,1,0,0.111111111,9,7,1,0,0.75,0.225,0,0,0,0
1322115,1,3,-888888888,-888888888,1,1,0,-888888888,-888888888,0,0,0,0
13222056,1,1,0.333333333,7,2,1,0,0.125,0.875,0,0,0,0
13222665,1,0,-888888888,0,2,1,1,1,0,78663,0,0,0
13224675,1,2,-888888888,0,3,1,0,0.5,0,0,0,0,0
13225278,1,0,0.1875,0,2,1,0,1,0,0,0,0,0
1322565,1,0,-888888888,1,6,2,13,0.916666667,0.013888889,5854373,0,0,0
13228749,1,0,0.153846154,1,2,1,1,0.833333333,0.166666667,107520,0,0,0
1323097,1,3,0,-888888888,1,1,0,-888888888,-888888888,0,0,0,0
13232907,1,0,0.3,0,1,1,0,1,0,0,0,0,0
13233012,1,0,0,1,2,1,0,0.882352941,0.058823529,0,0,0,0
13233099,1,0,0.4,4,1,1,0,0.929824561,0.070175439,0,0,0,0
13234203,1,3,0.166666667,-888888888,1,1,0,-888888888,-888888888,0,0,0,0
13234302,1,3,0.176470588,-888888888,1,1,0,-888888888,-888888888,0,0,0,0
13235043,1,0,0.125,1,4,1,1,0.833333333,0.166666667,2204885,0,0,0
13238964,1,0,0.047619048,21,2,1,0,0.863636364,0.136363636,0,0,0,0
13239042,1,0,0.19,0,6,1,1,1,0,312000,0,0,0
13239051,1,0,0.168674699,0,3,1,0,0.666666667,0,0,0,0,0
1323955,1,0,-888888888,0,3,1,0,1,0,0,0,0,0
1323993,1,0,0,0,13,1,0,1,0,0,0,0,0
13239933,1,0,0.055555556,0,1,1,0,1,0,0,0,0,0
13244703,1,0,0.139534884,0,1,1,0,1,0,0,0,0,0
13245330,1,0,-888888888,1,10,1,0,0.931818182,0.022727273,0,0,0,0
13246452,1,0,0,1,3,1,0,0.9375,0.0625,0,0,0,0
132466,0,0,0,0,1,1,1,1,0,950271,0,0,0
1324915,1,0,0,0,1,1,2,1,0,150000,0,0,0
13249881,0,0,0.003333333,8,1,1,7,0.912621359,0.077669903,59534100,0,0,0
13252350,1,0,0.183333333,0,3,1,2,1,0,586400,0,0,0
1325273,1,3,0.126126126,-888888888,1,1,0,-888888888,-888888888,0,0,0,0
13253883,1,0,0.222222222,0,2,1,0,1,0,0,0,0,0
13254183,1,0,0.12345679,7,2,1,0,0.72,0.28,0,0,0,0
13254594,1,0,0.223333333,11,1,1,1,0.862068966,0.126436782,214165,0,0,0
13254864,1,0,-888888888,1,3,1,0,0.95,0.05,0,0,0,0
13258854,1,0,0.142857143,2,5,1,2,0.904761905,0.095238095,941705,0,0,0
13259178,1,0,0.156666667,6,4,1,1,0.833333333,0.125,820001,0,0,0
13260003,1,0,0.454545455,0,2,1,0,1,0,0,0,0,0
13260498,1,0,0.111111111,0,1,1,0,1,0,0,0,0,0
132610,1,0,-888888888,0,1,1,1,1,0,714142,0,0,0
13261482,1,1,0.666666667,3,1,1,0,0.8125,0.1875,0,0,0,0
1326461,1,0,0.5,1,1,1,0,0.952380952,0.047619048,0,0,0,0
1326635,1,3,-888888888,-888888888,1,1,0,-888888888,-888888888,0,0,0,0
13269336,1,0,0,0,3,1,0,1,0,0,0,0,0
1327117,1,1,0.084507042,1,3,1,0,0.857142857,0.142857143,0,0,0,0
13271646,1,3,0,-888888888,1,1,0,-888888888,-888888888,0,0,0,0
1327223,1,0,0.2,0,1,1,0,1,0,0,0,0,0
13273092,1,0,0.257142857,11,10,1,2,0.893129771,0.083969466,620190,0,0,0
1327549,1,0,0,0,1,1,1,1,0,97200,0,0,0
13276185,1,0,0,2,5,1,1,0.939393939,0.060606061,221569,0,0,0
13277805,1,0,-888888888,0,1,1,0,1,0,0,0,0,0
13277904,1,0,0.22,0,2,1,1,1,0,742500,0,0,0
13278084,1,0,0,1,2,1,0,0.923076923,0.076923077,0,0,0,0
1327853,1,0,0.052173913,1,2,1,0,0.823529412,0.058823529,0,0,0,0
1328037,0,3,0.072727273,-888888888,1,1,0,-888888888,-888888888,0,0,0,0
13281216,1,0,0.226666667,0,2,1,0,1,0,0,0,0,0
13281372,1,3,0.289473684,-888888888,1,1,0,-888888888,-888888888,0,0,0,0
13281555,1,0,0.111111111,0,2,1,1,0.979166667,0,102000,0,0,0
13282,1,3,0,-888888888,-999999999,-999999999,0,-888888888,-888888888,0,0,0,0
13285344,1,1,0.379310345,2,3,1,0,0.333333333,0.666666667,0,0,0,0
1328631,0,2,0,0,1,1,2,0.956521739,0,389350,0,0,0
13287159,1,0,0.152941176,0,1,1,0,1,0,0,0,0,0
13288116,1,1,1,2,2,1,2,0.333333333,0.666666667,846400,0,0,0
13288935,1,0,-888888888,2,2,1,0,0.9,0.1,0,0,0,0
13289229,1,0,-888888888,0,8,1,0,1,0,0,0,0,0
13289391,0,0,-888888888,0,4,1,1,1,0,159680,0,0,0
1328941,1,3,-888888888,-888888888,1,1,0,-888888888,-888888888,0,0,0,0
13290168,1,3,0.194444444,-888888888,1,1,0,-888888888,-888888888,0,0,0,0
132912,1,3,-888888888,-888888888,1,1,0,-888888888,-888888888,0,0,0,0
13291980,1,0,0,1,2,1,0,0.833333333,0.083333333,0,0,0,0
13294794,1,2,0,0,1,1,1,0,0,63945,0,0,0
13294917,1,1,0.211538462,4,1,1,1,0.870967742,0.129032258,102000,0,0,0
1329569,1,0,0.008196721,5,3,1,1,0.868421053,0.131578947,1011986,0,0,0
13296507,1,0,0.26369863,0,1,1,0,1,0,0,0,0,0
1329769,1,0,0.2,6,2,1,3,0.5,0.5,847700,0,0,0
1329861,-999999999,3,0.075471698,-888888888,1,1,0,-888888888,-888888888,0,0,0,0
1329987,1,0,0.2,0,2,1,0,1,0,0,0,0,0
13301262,1,3,0.36,-888888888,1,1,0,-888888888,-888888888,0,0,0,0
13301499,1,0,0,0,3,1,1,1,0,192500,0,0,0
13305390,1,3,0.25,-888888888,1,1,0,-888888888,-888888888,0,0,0,0
13307409,0,0,0.233333333,0,1,1,0,0.75,0,0,0,0,0
13307589,1,1,0.393442623,1,2,1,1,0.75,0.25,735000,0,0,0
1330759,1,0,-888888888,0,2,1,0,1,0,0,0,0,0
13309338,0,3,0.106060606,-888888888,0,1,0,-888888888,-888888888,0,0,0,0
1330967,1,3,0.066037736,-888888888,1,1,0,-888888888,-888888888,0,0,0,0
1330987,1,3,-888888888,-888888888,0,1,0,-888888888,-888888888,0,0,0,0
13312968,0,0,0.003333333,0,2,1,40,1,0,90482700,0,0,0
1331609,1,0,-888888888,0,3,1,0,1,0,0,0,0,0
13317438,1,0,0,9,2,1,3,0.4375,0.5625,385700,0,0,0
13318476,1,3,0,-888888888,-999999999,-999999999,0,-888888888,-888888888,0,0,0,0
13318746,1,3,0.279069767,-888888888,-999999999,-999999999,0,-888888888,-888888888,0,0,0,0
13320480,1,0,0,0,2,1,0,1,0,0,0,0,0
1332221,1,0,-888888888,2,5,1,0,0.95,0.05,0,0,0,0
13322814,1,0,0.615384615,2,3,1,2,0.794871795,0.051282051,154000,0,0,0
133241,1,3,0,-888888888,1,1,0,-888888888,-888888888,0,0,0,0
13324185,1,0,1,1,4,1,1,0.954545455,0.045454545,178000,0,0,0
13324224,0,0,0.266666667,1,4,1,0,0.8,0.2,0,0,0,0
13324491,1,0,0.173333333,1,2,1,1,0.947368421,0.052631579,23000,0,0,0
1332501,1,0,0.111111111,0,1,1,1,1,0,208000,0,0,0
1332529,1,3,-888888888,-888888888,1,1,0,-888888888,-888888888,0,0,0,0
13325484,1,0,0,0,1,1,0,1,0,0,0,0,0
13327398,1,0,0,1,2,1,1,0.964285714,0.017857143,77140,0,0,0
1332815,1,3,0.166666667,-888888888,1,1,0,-888888888,-888888888,0,0,0,0
13328793,1,0,0.251497006,0,1,1,0,1,0,0,0,0,0
13329174,1,0,0,1,2,1,0,0.888888889,0.055555556,0,0,0,0
1333041,1,0,-888888888,0,1,1,0,1,0,0,0,0,0
13331259,1,1,0.4,1,3,1,0,0.8,0.2,0,0,0,0
13334028,1,3,0.24137931,-888888888,1,1,0,-888888888,-888888888,0,0,0,0
13334286,1,0,0,0,2,1,1,1,0,60088,0,0,0
13335054,1,0,0.714285714,1,1,1,0,0.9,0.1,0,0,0,0
13336344,1,3,0.176470588,-888888888,1,1,0,-888888888,-888888888,0,0,0,0
13337307,0,0,0.339285714,20,4,1,0,0.512195122,0.487804878,0,0,0,0
13338291,1,3,0.1875,-888888888,1,1,0,-888888888,-888888888,0,0,0,0
13339476,1,0,0.316666667,0,1,1,0,1,0,0,0,0,0
13340082,1,0,0,0,1,1,0,1,0,0,0,0,0
13342770,1,0,0.205128205,2,1,1,0,0.666666667,0.333333333,0,0,0,0
13344129,1,0,0.311111111,1,2,1,1,0.666666667,0.333333333,87290,0,0,0
13345911,1,3,-888888888,-888888888,1,1,0,-888888888,-888888888,0,0,0,0
13353564,1,0,0.125,3,1,1,1,0.928571429,0.071428571,239513,0,0,0
13354074,1,0,0.363636364,0,1,1,0,1,0,0,0,0,0
1335869,1,0,0,0,3,1,7,1,0,939000,0,0,0
13359174,1,0,0.107142857,7,13,1,0,0.85106383,0.14893617,0,0,0,0
1335927,1,0,0.127906977,0,1,1,0,1,0,0,0,0,0
13360383,1,0,0.142857143,0,1,1,3,1,0,4425000,0,0,0
13361718,1,0,0.312977099,0,2,1,0,1,0,0,0,0,0
13361772,1,0,0.163793103,13,5,1,10,0.865771812,0.087248322,2256880,0,0,0
1336185,1,0,0.054054054,0,7,1,0,1,0,0,0,0,0
13361982,1,0,0.125,5,1,1,2,0.783783784,0.135135135,133200,0,0,0
13362408,1,0,0,0,1,1,4,1,0,434420,0,0,0
1336337,1,3,-888888888,-888888888,1,1,0,-888888888,-888888888,0,0,0,0
1336497,1,0,0.189873418,0,3,1,0,1,0,0,0,0,0
1336711,1,0,0,0,4,1,0,1,0,0,0,0,0
13368351,1,0,0.282608696,0,3,1,0,1,0,0,0,0,0
13368477,1,0,-888888888,0,1,1,1,1,0,562310,0,0,0
1336917,1,0,0,3,3,1,1,0.857142857,0.142857143,540000,0,0,0
13369467,1,3,0.333333333,-888888888,1,1,0,-888888888,-888888888,0,0,0,0
13370526,1,0,0,2,3,1,1,0.818181818,0.181818182,66483,0,0,0
13371867,1,0,0.242647059,0,1,1,2,0.833333333,0,109620,0,0,0
13372608,1,3,1,-888888888,1,1,0,-888888888,-888888888,0,0,0,0
1337291,1,3,0,-888888888,1,1,0,-888888888,-888888888,0,0,0,0
13373001,1,0,0,0,2,1,0,1,0,0,0,0,0
1337489,1,0,1,0,1,1,0,1,0,0,0,0,0
1337707,1,0,0.096551724,0,1,1,0,1,0,0,0,0,0
133809,1,0,0,0,1,1,0,1,0,0,0,0,0
13382460,1,0,0.193548387,3,8,1,0,0.814814815,0.111111111,0,0,0,0
13383657,1,0,0,12,10,1,5,0.90625,0.09375,3286357,0,0,0
13383849,1,0,0,0,2,1,1,0.909090909,0,186760,0,0,0
1338391,1,0,0,0,1,1,2,1,0,100000,0,0,0
13383915,1,0,0.056603774,4,4,1,66,0.956043956,0.043956044,342750,0,0,0
1338421,1,0,0.038216561,0,1,1,0,1,0,0,0,0,0
13385382,1,0,0.25,10,2,1,0,0.761904762,0.238095238,0,0,0,0
13387644,1,0,0,0,1,1,0,0,0,0,0,0,0
13390560,1,1,-888888888,56,1,1,0,0.282051282,0.717948718,0,0,0,0
13390764,1,0,0.288659794,0,1,1,0,1,0,0,0,0,0
133918,1,3,0,-888888888,1,1,0,-888888888,-888888888,0,0,0,0
13395927,1,0,0.194444444,0,2,1,0,1,0,0,0,0,0
13396344,1,0,0,2,11,1,3,0.814285714,0.028571429,466900,0,0,0
13397223,1,0,0.5,2,5,1,2,0.978021978,0.021978022,545200,0,0,0
1339785,1,3,-888888888,-888888888,1,1,0,-888888888,-888888888,0,0,0,0
133979,1,0,0,0,1,1,1,1,0,788662,0,0,0
13399971,1,0,0.066666667,1,2,1,0,0.5,0.5,0,0,0,0
13400013,1,0,0.428571429,0,2,1,0,0.933333333,0,0,0,0,0
13400979,1,0,0.357142857,0,1,1,5,1,0,12895285,0,0,0
13402368,1,3,0,-888888888,1,1,0,-888888888,-888888888,0,0,0,0
13402497,1,1,0.226666667,6,9,1,3,0.944444444,0.055555556,600500,0,0,0
13402671,1,0,0.142857143,4,3,1,0,0.851851852,0.148148148,0,0,0,0
13403226,1,0,0.18,0,5,1,0,1,0,0,0,0,0
13403256,1,0,0.047619048,3,1,1,0,0.75,0.25,0,0,0,0
13403292,1,0,-888888888,3,2,1,0,0.4,0.6,0,0,0,0
13403754,1,0,0.102272727,0,2,1,0,1,0,0,0,0,0
13404384,1,0,0.205128205,0,2,1,3,1,0,957500,0,0,0
13407555,1,0,-888888888,6,1,1,0,0.6,0.4,0,0,0,0
13407615,1,0,0.226666667,15,9,1,3,0.838709677,0.161290323,4995260,0,0,0
13408143,1,3,0,-888888888,1,1,0,-888888888,-888888888,0,0,0,0
13408278,1,0,0.3125,0,1,1,0,1,0,0,0,0,0
13411578,1,0,0,0,2,1,0,1,0,0,0,0,0
13412973,1,1,0.115384615,11,2,1,0,0.79245283,0.20754717,0,0,0,0
13412988,1,0,-888888888,0,1,1,1,1,0,202000,0,0,0
1341353,1,0,-888888888,0,1,1,0,1,0,0,0,0,0
13413711,1,0,0.36,8,2,1,0,0.897435897,0.102564103,0,0,0,0
13413831,1,0,0.206278027,0,4,1,0,1,0,0,0,0,0
13415214,1,1,0.191489362,1,2,1,0,0.6,0.2,0,0,0,0
13415346,1,0,0.352380952,7,4,2,0,0.75,0.194444444,0,0,0,0
13416138,1,0,-888888888,0,3,1,0,1,0,0,0,0,0
13417989,1,0,0,1,-999999999,-999999999,0,0.96,0.02,0,0,0,0
13418976,1,0,0.117647059,6,3,1,0,0.929292929,0.060606061,0,0,0,0
13420125,1,0,-888888888,0,0,1,0,1,0,0,0,0,0
1342177,1,0,0,0,1,1,0,1,0,0,0,0,0
13423104,1,1,0.225225225,7,11,1,3,0.756097561,0.170731707,231000,0,0,0
13425111,1,0,0.15,0,2,1,0,1,0,0,0,0,0
13426008,1,0,-888888888,5,5,1,1,0.538461538,0.384615385,516332,0,0,0
13426449,1,0,0.086666667,11,10,1,4,0.881355932,0.093220339,811190,0,0,0
13426683,1,0,0.166666667,6,5,1,1,0.857142857,0.142857143,100000,0,0,0
13427529,1,0,0.4,4,1,1,1,0.851851852,0.148148148,23000,0,0,0
13429923,1,0,0.181818182,1,1,1,0,0.913043478,0.043478261,0,0,0,0
13430091,1,0,0,0,2,1,0,1,0,0,0,0,0
13430844,1,0,0.285714286,3,7,1,8,0.909090909,0.090909091,77466775,0,0,0
134314,1,0,-888888888,0,3,1,0,1,0,0,0,0,0
13431858,1,0,0.3,3,2,1,2,0.785714286,0.214285714,3358270,0,0,0
13434792,1,3,0.155555556,-888888888,1,1,0,-888888888,-888888888,0,0,0,0
13434900,1,0,0,0,3,1,0,1,0,0,0,0,0
13435149,1,1,1,1,2,1,1,0.666666667,0.333333333,383670,0,0,0
13436889,1,0,0.090909091,0,1,1,0,1,0,0,0,0,0
13437768,1,1,-888888888,1,4,1,0,0.857142857,0.142857143,0,0,0,0
13438431,1,3,0.142322097,-888888888,1,1,0,-888888888,-888888888,0,0,0,0
13440675,1,0,0.333333333,6,5,1,0,0.818181818,0.181818182,0,0,0,0
13440966,1,0,0.315789474,0,2,1,0,1,0,0,0,0,0
13442,1,0,0,0,-999999999,-999999999,2,1,0,157378,0,0,0
13442328,1,0,-888888888,0,1,1,0,1,0,0,0,0,0
1344235,1,3,-888888888,-888888888,1,1,0,-888888888,-888888888,0,0,0,0
1344425,0,0,0,0,1,1,1,1,0,441845,0,0,0
13445136,1,2,0,0,1,1,1,0.857142857,0,98455,0,0,0
13445691,1,3,0.166666667,-888888888,1,1,0,-888888888,-888888888,0,0,0,0
13447569,1,0,0.049180328,0,2,1,2,1,0,75000,0,0,0
13447638,-999999999,3,0,-888888888,1,1,0,-888888888,-888888888,0,0,0,0
13448262,1,0,0,0,1,1,0,0.833333333,0,0,0,0,0
1345135,1,0,0.053254438,4,3,1,0,0.666666667,0.333333333,0,0,0,0
13451352,1,0,0.394366197,3,1,1,0,0.842105263,0.157894737,0,0,0,0
1345221,1,0,-888888888,0,1,1,0,1,0,0,0,0,0
134523,1,0,0,0,3,1,2,1,0,517400,0,0,0
13452309,1,0,0.6,0,1,1,0,1,0,0,0,0,0
13453215,1,0,0.296296296,15,6,1,1,0.788732394,0.211267606,100000,0,0,0
13454679,1,0,0.16,0,1,1,0,1,0,0,0,0,0
134555,1,0,0,0,1,1,4,1,0,357329,0,0,0
13459020,1,0,0.2,0,1,1,2,1,0,448500,0,0,0
13459695,1,3,0.347222222,-888888888,1,1,0,-888888888,-888888888,0,0,0,0
13460421,1,0,0.346153846,11,2,1,0,0.822580645,0.177419355,0,0,0,0
1346051,1,0,-888888888,0,10,1,0,1,0,0,0,0,0
1346565,1,1,0,1,2,1,0,0.75,0.25,0,0,0,0
13466277,1,3,-888888888,-888888888,1,1,0,-888888888,-888888888,0,0,0,0
13466574,1,0,0.338028169,11,3,1,0,0.803278689,0.180327869,0,0,0,0
13466916,1,0,0.173333333,0,1,1,0,1,0,0,0,0,0
1346745,1,3,0.018518519,-888888888,1,1,0,-888888888,-888888888,0,0,0,0
13467537,1,0,0.326923077,15,2,1,1,0.858490566,0.141509434,26000,0,0,0
13467684,1,3,0.285714286,-888888888,1,1,0,-888888888,-888888888,0,0,0,0
13468575,1,0,0.316062176,0,3,1,0,1,0,0,0,0,0
13468938,1,0,0,2,2,1,1,0.947368421,0.052631579,308053,0,0,0
13469712,1,0,0.226086957,3,1,1,1,0.904761905,0.047619048,191835,0,0,0
13471425,1,0,0.19047619,0,-999999999,-999999999,0,1,0,0,0,0,0
13471620,1,0,0.226666667,0,1,1,0,1,0,0,0,0,0
